STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP
"19771",-37.83521500,53-Essex Rd/Riversdale Rd (Camberwell),145.09096800,"1","70"
"19772",-37.83553100,54-Through Rd/Riversdale Rd (Camberwell),145.09380100,"1","70"
"19773",-37.83576200,55-Union Rd/Riversdale Rd (Canterbury),145.09581800,"1","70"
"19774",-37.83606500,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.09838900,"1","70"
"19775",-37.83627100,57-Glendale St/Riversdale Rd (Surrey Hills),145.10002000,"1","70"
"19776",-37.83675500,58-Wattle Park/1013 Riversdale Rd (Surrey Hills),145.10261000,"1","70"
"19777",-37.83699700,59-Alandale St/Riversdale Rd (Surrey Hills),145.10480800,"1","70"
"19779",-37.83720800,60-Ferndale St/Riversdale Rd (Surrey Hills),145.10668900,"1","70"
"19784",-37.81634100,55-Hood St/Whitehorse Rd (Mont Albert),145.10982400,"1,2","109"
"19785",-37.81548000,54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.10275700,"1,2","109"
"19786",-37.81511200,53-Union Rd/Whitehorse Rd (Surrey Hills),145.09951800,"1,2","109"
"20560",-37.82889900,70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.03409400,"1","16"
"20561",-37.82863200,70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.03432900,"1","16"
"20562",-37.82604100,71-Urquhart St/Glenferrie Rd (Hawthorn),145.03461300,"1","16"
"20563",-37.82597300,71-Urquhart St/Glenferrie Rd (Hawthorn),145.03484200,"1","16"
"20564",-37.82415500,72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.03497000,"1","16"
"20565",-37.82402300,72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.03519000,"1","16"
"20566",-37.82270900,73-Burwood Rd/Glenferrie Rd (Hawthorn),145.03527000,"1","16"
"20567",-37.82249600,73-Burwood Rd/Glenferrie Rd (Hawthorn),145.03544600,"1","16"
"20568",-37.82053500,74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn),145.03566800,"1","16"
"20569",-37.82053500,74-Glenferrie Station/Glenferrie Rd (Hawthorn),145.03566800,"1","16"
"20570",-37.81888100,75-Chrystobel Cres/Glenferrie Rd (Hawthorn),145.03596200,"1","16"
"20571",-37.81860600,75-Liddiard St/Glenferrie Rd (Hawthorn),145.03621900,"1","16"
"20572",-37.81685100,76-Johnson St/Glenferrie Rd (Hawthorn),145.03631100,"1","16"
"20573",-37.81677400,76-Johnson St/Glenferrie Rd (Hawthorn),145.03658600,"1","16"
"20589",-37.81461700,77-Barkers Rd/Glenferrie Rd (Hawthorn),145.03692700,"1","16"
"21061",-37.83208400,41-Burke Rd/Camberwell Rd (Camberwell),145.05772300,"1,2","75"
"21062",-37.83304900,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.05886800,"1,2","75"
"21063",-37.83333900,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.05892900,"1,2","75"
"21064",-37.83456600,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.06063500,"1,2","75"
"21065",-37.83480900,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.06066300,"1,2","75"
"21066",-37.83592400,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.06215600,"1,2","75"
"21067",-37.83641700,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.06251800,"1,2","75"
"21068",-37.83770600,45-Bowen St/Camberwell Rd (Camberwell),145.06420000,"1,2","75"
"21069",-37.83791300,45-Bowen St/Camberwell Rd (Camberwell),145.06419500,"1,2","75"
"21070",-37.83940400,46-Christowel St/Camberwell Rd (Camberwell),145.06607600,"1,2","75"
"21071",-37.83981400,46-Acheron Ave/Camberwell Rd (Camberwell),145.06630400,"1,2","75"
"21072",-37.84080900,47-Maple Cres/Camberwell Rd (Camberwell),145.06764200,"1,2","75"
"21073",-37.84115400,47-Orange Gr/Camberwell Rd (Camberwell),145.06781500,"1,2","75"
"21074",-37.84212200,48-Orrong Cres/Camberwell Rd (Camberwell),145.06911900,"1,2","75"
"21075",-37.84233900,48-Glen Iris Rd/Camberwell Rd (Camberwell),145.06915900,"1,2","75"
"21076",-37.84414200,49-Tyrone St/Camberwell Rd (Camberwell),145.07143000,"1,2","75"
"21077",-37.84443200,49-Wilson Gr/Camberwell Rd (Camberwell),145.07152500,"1,2","75"
"21078",-37.84591400,50-Fordham Gardens/Camberwell Rd (Camberwell),145.07340700,"1,2","75"
"21079",-37.84591100,50-Smith Rd/Camberwell Rd (Camberwell),145.07320300,"1,2","75"
"21080",-37.84784300,51-Toorak Rd/Camberwell Rd (Camberwell),145.07561800,"1,2","75"
"21081",-37.84820000,52-Summerhill Rd/Toorak Rd (Camberwell),145.07707500,"1,2","75"
"21082",-37.84835900,52-Summerhill Rd/Toorak Rd (Camberwell),145.07741200,"1,2","75"
"21083",-37.84873700,53-Highfield Rd/Toorak Rd (Camberwell),145.08181200,"1,2","75"
"21084",-37.84891600,53-Lithgow St/Toorak Rd (Camberwell),145.08229600,"1,2","75"
"21085",-37.84903900,54-Oberwyl Rd/Toorak Rd (Camberwell),145.08430400,"1,2","75"
"21086",-37.84919700,54-Grandview Ave/Toorak Rd (Camberwell),145.08459600,"1,2","75"
"21087",-37.84932100,55-Through Rd/Toorak Rd (Camberwell),145.08671800,"1,2","75"
"21088",-37.84951900,55-Beryl St/Toorak Rd (Camberwell),145.08725800,"1,2","75"
"21089",-37.84965600,56-Barkly St/Toorak Rd (Camberwell),145.08959600,"1,2","75"
"21090",-37.84985300,56-Alfred Rd/Toorak Rd (Camberwell),145.09005700,"1,2","75"
"21091",-37.84998100,57-Fairview Ave/Toorak Rd (Camberwell),145.09236100,"1,2","75"
"21092",-37.85015800,57-Queens Pde/Toorak Rd (Camberwell),145.09273100,"1,2","75"
"21093",-37.85032800,58-Warrigal Rd/Burwood Hwy (Camberwell),145.09546600,"1,2","75"
"21094",-37.85043300,58-Warrigal Rd/Burwood Hwy (Burwood),145.09583800,"1,2","75"
"21095",-37.85070000,59-Somers St/Burwood Hwy (Burwood),145.09897900,"1,2","75"
"21096",-37.85074200,59-Gilmour St/Burwood Hwy (Burwood),145.09874000,"1,2","75"
"21097",-37.85044400,60-Roslyn St/Burwood Hwy (Burwood),145.10208900,"1,2","75"
"21098",-37.85050800,60-Millicent St/Burwood Hwy (Burwood),145.10215500,"1,2","75"
"21099",-37.84996700,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.10547600,"1,2","75"
"21100",-37.84998000,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.10571500,"1,2","75"
"21101",-37.84950500,62-Elgar Rd/Burwood Hwy (Burwood),145.10870400,"1,2","75"
"21102",-37.84959100,62-Elgar Rd/Burwood Hwy (Burwood),145.10844100,"1,2","75"
"21964",-37.83159400,40-Camberwell Junction/Camberwell Rd (Camberwell),145.05692900,"1,2","75"
"2232",-37.86398500,49-Tooronga Rd/Wattletree Rd (Malvern East),145.04027800,"1","5"
"19082",-37.88993800,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.04725500,"1","67"
"19083",-37.89023700,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.04948700,"1","67"
"19084",-37.89051700,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.05175400,"1","67"
"19085",-37.89078100,66-Truganini Rd/Glenhuntly Rd (Carnegie),145.05406600,"1","67"
"19086",-37.89265400,67-Centre Rd/Truganini Rd (Carnegie),145.05449500,"1","67"
"19302",-37.82884200,32-Glenferrie Rd/Riversdale Rd (Hawthorn),145.03447100,"1","75,70"
"19303",-37.82915900,33-Berkeley St/Riversdale Rd (Hawthorn),145.03725800,"1","75,70"
"19408",-37.81211300,46-Balwyn Cinema/Whitehorse Rd (Balwyn),145.07578500,"1","109"
"19411",-37.81355200,49-Northcote Ave/Whitehorse Rd (Balwyn),145.08775500,"1,2","109"
"19412",-37.81403000,50-Wharton St/Whitehorse Rd (Surrey Hills),145.09168500,"1,2","109"
"19413",-37.81440500,51-Narrak Rd/Whitehorse Rd (Balwyn),145.09478700,"1,2","109"
"19414",-37.81494600,53-Union Rd/Whitehorse Rd (Balwyn),145.09924900,"1,2","109"
"19416",-37.81540500,54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.10312300,"1,2","109"
"19417",-37.81616400,55-Hood St/Whitehorse Rd (Mont Albert),145.10945300,"1,2","109"
"19421",-37.83760900,61-Elgar Rd/Riversdale Rd (Surrey Hills),145.11037200,"1","70"
"19422",-37.83709000,60-Ferndale St/Riversdale Rd (Surrey Hills),145.10665800,"1","70"
"19423",-37.83685900,59-Alandale St/Riversdale Rd (Surrey Hills),145.10464100,"1","70"
"19424",-37.83653100,58-Wattle Park/Riversdale Rd (Surrey Hills),145.10218400,"1","70"
"19425",-37.83620400,57-Glendale St/Riversdale Rd (Surrey Hills),145.10030600,"1","70"
"19426",-37.83589700,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.09805300,"1","70"
"19427",-37.83557500,55-Union Rd/Riversdale Rd (Surrey Hills),145.09540200,"1","70"
"19428",-37.83534100,54-Through Rd/Riversdale Rd (Surrey Hills),145.09319200,"1","70"
"19429",-37.83508800,53-Essex Rd/Riversdale Rd (Surrey Hills),145.09094900,"1","70"
"19430",-37.83475400,52-Lockhart St/Riversdale Rd (Camberwell),145.08814000,"1","70"
"19431",-37.83436700,51-Highfield Rd/Riversdale Rd (Canterbury),145.08485400,"1","70"
"19432",-37.83411900,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.08120200,"1","70"
"19433",-37.83389000,49-Glyndon Rd/Riversdale Rd (Camberwell),145.07933300,"1","70"
"19434",-37.83365500,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.07710100,"1","70"
"19435",-37.83311000,47-Willow Gr/Riversdale Rd (Canterbury),145.07239900,"1","70"
"19436",-37.83269800,46-Spencer Rd/Riversdale Rd (Canterbury),145.06930800,"1","70"
"19438",-37.83233600,44-Derby St/Riversdale Rd (Camberwell),145.06588600,"1","70"
"19439",-37.83206200,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.06350700,"1","70"
"19440",-37.83168400,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.06019900,"1","70"
"19441",-37.83140700,41-Camberwell Market/517 Riversdale Rd (Camberwell),145.05762700,"1","70"
"19442",-37.83127000,40-Camberwell Junction/Riversdale Rd (Hawthorn East),145.05642600,"1","75,70"
"19443",-37.83102800,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.05430800,"1","75,70"
"19444",-37.83069000,38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05134000,"1","75,70"
"19445",-37.83025900,37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.04763600,"1","75,70"
"19446",-37.82977600,36-Auburn Rd/Riversdale Rd (Hawthorn East),145.04350200,"1","75,70"
"19447",-37.82953700,35-Robinson Rd/Riversdale Rd (Hawthorn),145.04155400,"1","75,70"
"19448",-37.82917900,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.03847300,"1","75,70"
"19449",-37.82897100,33-Berkeley St/Riversdale Rd (Hawthorn),145.03679700,"1","75,70"
"7354",-37.86357200,48-Dixon St/Wattletree Rd (Malvern),145.03708400,"1","5"
"968",-37.86339300,48-Dixon St/Wattletree Rd (Malvern),145.03663400,"1","5"
"980",-37.86382700,49-Tooronga Rd/Wattletree Rd (Malvern East),145.03998700,"1","5"
"19781",-37.81787600,58-Box Hill Central/Whitehorse Rd (Box Hill),145.12234900,"1,2","109"
"19782",-37.81742100,57-Nelson Rd/Whitehorse Rd (Box Hill),145.11871400,"1,2","109"
"19783",-37.81688400,56-Elgar Rd/Whitehorse Rd (Box Hill),145.11443400,"1,2","109"
"21103",-37.84998900,63-Deakin University/Burwood Hwy (Burwood),145.11523800,"1,2","75"
"21104",-37.85008100,63-Deakin University/Burwood Hwy (Burwood),145.11540700,"1,2","75"
"21105",-37.85055100,64-Station St/Burwood Hwy (Burwood),145.11939500,"1,2","75"
"21106",-37.85060600,64-Station St/Burwood Hwy (Burwood),145.12058700,"1,2","75"
"21107",-37.85126000,65-Starling St/Burwood Hwy (Burwood),145.12598100,"1,2","75"
"21108",-37.85136400,65-Starling St/Burwood Hwy (Burwood),145.12631900,"1,2","75"
"21109",-37.85202000,66-Middleborough Rd/Burwood Hwy (Burwood),145.13183700,"1,2","75"
"21110",-37.85202300,66-Middleborough Rd/Burwood Hwy (Burwood),145.13321200,"1,2","75"
"21111",-37.85147900,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.13813600,"1,2","75"
"21112",-37.85148200,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.13829500,"1,2","75"
"21113",-37.85128600,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.14188000,"1,2","75"
"21114",-37.85137900,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.14203700,"1,2","75"
"21115",-37.85185100,69-Keats St/Burwood Hwy (Burwood East),145.14624200,"1,2","75"
"21116",-37.85194200,69-Highview Gr/Burwood Hwy (Burwood East),145.14634200,"1,2","75"
"21117",-37.85257600,70-Blackburn Rd/Burwood Hwy (Burwood East),145.15112200,"1,2","75"
"21118",-37.85269400,70-Blackburn Rd/Burwood Hwy (Burwood East),145.15284700,"1,2","75"
"21119",-37.85362100,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.15854100,"1,2","75"
"21120",-37.85359200,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.15898500,"1,2","75"
"21121",-37.85436500,72-Lakeside Dr/Burwood Hwy (Burwood East),145.16463700,"1,2","75"
"21122",-37.85441400,72-Lakeside Dr/Burwood Hwy (Burwood East),145.16606800,"1,2","75"
"21123",-37.85476300,73-Springvale Rd/Burwood Hwy (Burwood East),145.16819600,"1,2","75"
"21124",-37.85493800,73-Springvale Rd/Burwood Hwy (Vermont South),145.17015800,"1,2","75"
"21125",-37.85554400,74-Stanley Rd/Burwood Hwy (Vermont South),145.17497400,"1,2","75"
"21126",-37.85555600,74-Stanley Rd/Burwood Hwy (Vermont South),145.17459800,"1,2","75"
"21127",-37.85644500,75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),145.18193000,"1,2","75"
"19418",-37.81691100,56-Elgar Rd/Whitehorse Rd (Box Hill),145.11559200,"1,2","109"
"19419",-37.81745700,57-Nelson Rd/Whitehorse Rd (Box Hill),145.11986100,"1,2","109"
"18546",-37.78237500,26-Melbourne Zoo/Royal Park (Parkville),144.94928200,"1","58"
"18547",-37.78087200,27-Royal Park Station/Royal Park (Parkville),144.95092500,"1","58"
"18548",-37.77691700,28-Park St/Royal Park (Parkville),144.94949000,"1","58"
"18549",-37.77581400,29-Brunswick Rd/Royal Park (Parkville),144.94874800,"1","58"
"18550",-37.77256200,30-Union Square Shopping Centre/Grantham St (Brunswick West),144.94931500,"1","58"
"18551",-37.77029800,31-Dawson St/Grantham St (Brunswick West),144.94974100,"1","58"
"18552",-37.76992300,32-Foden St/Dawson St (Brunswick),144.94735600,"1","58"
"18553",-37.76959300,33-Daly St/Dawson St (Brunswick),144.94442500,"1","58"
"18554",-37.76761400,34-Smith St/Melville Rd (Brunswick West),144.94309500,"1","58"
"18555",-37.76491200,35-Victoria St/Melville Rd (Brunswick West),144.94368000,"1","58"
"18556",-37.76216200,36-Hope St/Melville Rd (Brunswick West),144.94415400,"1","58"
"16722",-37.76323200,25-Stewart St/Sydney Rd (Brunswick),144.96269500,"1","19"
"16723",-37.76557800,24-Brunswick Baptist Church/Sydney Rd (Brunswick),144.96230200,"1","19"
"16724",-37.76714100,23-Victoria St/Sydney Rd (Brunswick),144.96203200,"1","19"
"16725",-37.76894700,22-Albert St/Sydney Rd (Brunswick),144.96172100,"1","19"
"16726",-37.77164300,21-Brunswick Town Hall/Sydney Rd (Brunswick),144.96126100,"1","19"
"16727",-37.77484200,20-Barkly Square/115 Sydney Rd (Brunswick),144.96074200,"1","19"
"16728",-37.77759100,19-Brunswick Rd/Sydney Rd (Brunswick),144.96026900,"1","19"
"16729",-37.77937900,18-Princes Park/Royal Pde (Parkville),144.95993600,"1","19"
"16730",-37.78188800,17-Ievers St/Royal Pde (Parkville),144.95964000,"1","19"
"17328",-37.77938300,18-Princes Park/Royal Pde (Parkville),144.96015200,"1","19"
"17321",-37.76308300,25-Stewart St/Sydney Rd (Brunswick),144.96290400,"1","19"
"17322",-37.76535600,24-Blyth St/Sydney Rd (Brunswick),144.96251200,"1","19"
"17323",-37.76698200,23-Victoria St/Sydney Rd (Brunswick),144.96222900,"1","19"
"17324",-37.76876100,22-Albert St/Sydney Rd (Brunswick),144.96191900,"1","19"
"17325",-37.77136700,21-Glenlyon Rd/Sydney Rd (Brunswick),144.96147300,"1","19"
"17327",-37.77764700,19-Brunswick Rd/Sydney Rd (Brunswick),144.96039200,"1","19"
"17329",-37.78168400,17-Ievers St/Royal Pde (Parkville),144.95983800,"1","19"
"18066",-37.78261700,26-Melbourne Zoo/Royal Park (Parkville),144.94921900,"1","58"
"18067",-37.78075300,27-Royal Park Station/Royal Park (Parkville),144.95136000,"1","58"
"18068",-37.77724100,28-Park St/Royal Park (Parkville),144.94996900,"1","58"
"18069",-37.77553800,29-Brunswick Rd/Grantham St (Brunswick West),144.94891500,"1","58"
"18071",-37.77236700,30-Union Square Shopping Centre/Grantham St (Brunswick West),144.94952500,"1","58"
"18072",-37.77005100,31-Grantham St/Dawson St (Brunswick West),144.94953200,"1","58"
"18073",-37.76978900,32-Foden St/Dawson St (Brunswick),144.94738200,"1","58"
"18074",-37.76939900,33-South Daly St/Dawson St (Brunswick West),144.94416900,"1","58"
"18075",-37.76731100,34-Smith St/Melville Rd (Brunswick),144.94331900,"1","58"
"18076",-37.76470800,35-Victoria St/Melville Rd (Brunswick West),144.94389000,"1","58"
"18077",-37.76204000,36-Hope St/Melville Rd (Brunswick West),144.94438400,"1","58"
"21962",-37.77465600,20-Barkly Square/Sydney Rd (Brunswick),144.96092900,"1","19"
